stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,intersection_code,reference_place,stop_name_short,stop_place
12402,12402,Camino Santa Fe & Flanders Dr,,32.90517687,-117.17092212,,,0,,1,F-N/B,,Cmo Santa Fe&Flanders,camfla
99036,99036,Camino Santa Fe & Flanders Dr,,32.90478802,-117.17109725,,,0,,1,F-S/B,,Cmo Santa Fe&Flanders,camfla
99382,99382,Camino Santa Fe & Mira Mesa Bl,,32.90670770,-117.17093489,,,0,,1,N-N/B,,Cmo Santa Fe&Mra Msa,
13158,13158,Campanile Dr & Montezuma Rd,,32.77105959,-117.07173338,,,0,,1,F-N/B,,Campanile&Mntzma,
41172,41172,Campo Rd & 9400,,32.74934685,-116.99459768,,,0,,1,M-Street-W/B,,Campo&9400,
40644,40644,Campo Rd & Agua Dulce Bl,,32.74527596,-116.97575210,,,0,,1,N-S/B,,Campo&Agua Dulce,
40832,40832,Campo Rd & Agua Dulce Bl,,32.74486437,-116.97470148,,,0,,1,N-N/B,,Campo&Agua Dulce,
40165,40165,Campo Rd & Bancroft Dr,,32.75119123,-117.00092311,,,0,,2,F-E/B,,Campo&Bancroft,
40279,40279,Campo Rd & Bancroft Dr,,32.75139532,-117.00080776,,,0,,1,N-W/B,,Campo&Bancroft,
40176,40176,Campo Rd & Barcelona St,,32.74784017,-116.98135754,,,0,,1,F-E/B,,Campo&Barcelona,
40412,40412,Campo Rd & Barcelona St,,32.74804465,-116.98210078,,,0,,1,F-W/B,,Campo&Barcelona,
40052,40052,Campo Rd & Bonita St,,32.74787551,-116.98420041,,,0,,1,N-E/B,,Campo&Bonita,
40408,40408,Campo Rd & Bonita St,,32.74807513,-116.98483304,,,0,,1,M-Street-W/B,,Campo&Bonita,
40049,40049,Campo Rd & Conrad Dr,,32.74790560,-116.98699120,,,0,,1,F-E/B,,Campo&Conrad,camcon
40286,40286,Campo Rd & Conrad Dr,,32.74809677,-116.98673586,,,0,,1,N-W/B,,Campo&Conrad,camcon
40055,40055,Campo Rd & Granada Av,,32.74781767,-116.97912298,,,0,,1,N-E/B,,Campo&Granada,
40414,40414,Campo Rd & Granada Av,,32.74802629,-116.97963208,,,0,,1,F-W/B,,Campo&Granada,
40167,40167,Campo Rd & Helix Ln,,32.75037916,-116.99751086,,,0,,1,F-E/B,,Campo&Helix,
40398,40398,Campo Rd & Helix Ln,,32.75073150,-116.99833022,,,0,,2,F-W/B,,Campo&Helix,
40274,40274,Campo Rd & Kenwood Dr,,32.75280186,-117.00766314,,,0,,2,N-W/B,,Campo&Kenwood,
40405,40405,Campo Rd & Kenwood Dr (9628),,32.74811200,-116.98878499,,,0,,1,M-Street-W/B,,Campo&Kenwood (9628),
40046,40046,Campo Rd & Kenwood Dr (9631),,32.74792075,-116.98905333,,,0,,1,N-E/B,,Campo&Kenwood (9631),
40161,40161,Campo Rd & Merritt Bl,,32.75225635,-117.00473766,,,0,,1,F-E/B,,Campo&Merritt,
40277,40277,Campo Rd & Merritt Bl,,32.75232341,-117.00455935,,,0,,2,N-W/B,,Campo&Merritt,
40282,40282,Campo Rd & Rogers Rd,,32.74815074,-116.99194663,,,0,,1,N-W/B,,Campo&Rogers,
40033,40033,Campo Rd & Spring St,,32.75257375,-117.00945008,,,0,,1,F-E/B,,Campo&Spring,
98057,98057,Campo St & Old Hwy 80,,32.61781675,-116.18445788,,,0,,2,F-N/B,,Campo&Old80,jacumb
99232,99232,Canon St & Del Mar Av,,32.72803454,-117.23946378,,,0,,0,N-W/B,,Canon&Del Mar,
99230,99230,Canon St & Evergreen St,,32.72273758,-117.23368815,,,0,,1,N-N/B,,Canon&Evergreen,caneve
99231,99231,Canon St & Evergreen St,,32.72245295,-117.23353541,,,0,,1,F-S/B,,Canon&Evergreen,
60844,60844,Capricorn Way & Camino Ruiz,,32.92515492,-117.14332579,,,0,,1,N-W/B,,Capricorn Way&Cmo Ruiz,camcap
11808,11808,Cardiff St & Carlisle Dr,,32.71870598,-117.02594149,,,0,,1,N-S/B,,Cardiff&Carlisle,carcar
12975,12975,Cardiff St & Carlisle Dr,,32.71896012,-117.02573890,,,0,,1,F-N/B,,Cardiff&Carlisle,carcar
12246,12246,Cardiff St & Jamacha Rd,,32.71632811,-117.02557268,,,0,,1,F-S/B,,Cardiff&Jamacha,
12584,12584,Cardiff St & Wade St,,32.71513046,-117.02502570,,,0,,1,N-N/B,,Cardiff&Wade,
40534,40534,Carlton Hills Bl & Carlton Oaks Dr,,32.84593520,-116.99849501,,,0,,1,N-S/B,,Carlton Hills&Carlton Oaks,cokchl
40533,40533,Carlton Hills Bl & Mast Bl,,32.85145336,-116.99862660,,,0,,1,F-S/B,,Carlton Hills&Mast,
40535,40535,Carlton Hills Bl & Stoyer Dr,,32.84931387,-116.99791159,,,0,,1,N-S/B,,Carlton Hills&Stoyer,
88949,88949,Carlton Hills Bl & Willowgrove Av,,32.84085219,-116.99658295,,,0,,0,N-S/B,,Carlton Hills&Willowgrove,
12202,12202,Carmel Mountain Rd & Camino Del Norte,,32.99067039,-117.07287726,,,0,,1,F-S/B,,Carmel Mtn&Cmo Del Norte,carcam
13443,13443,Carmel Mountain Rd & Conference Way,,32.98589686,-117.07567633,,,0,,1,N-S/B,,Carmel Mtn&Conference Way,
13451,13451,Carmel Mountain Rd & Conference Way,,32.98608067,-117.07531606,,,0,,1,F-N/B,,Carmel Mtn&Conference Way,
11741,11741,Carmel Mountain Rd & Cuca St,,32.97006489,-117.09530977,,,0,,1,N-S/B,,Carmel Mtn&Cuca,cmrcuc
12883,12883,Carmel Mountain Rd & Cuca St,,32.96994302,-117.09504449,,,0,,1,F-N/B,,Carmel Mtn&Cuca,cmrcuc
10215,10215,Carmel Mountain Rd & Freeport Rd,,32.96068595,-117.11100583,,,0,,1,M-Street-E/B,,Carmel Mtn&Freeport,cmrfre
11345,11345,Carmel Mountain Rd & Freeport Rd,,32.96093975,-117.11126588,,,0,,1,F-W/B,,Carmel Mtn&Freeport,cmrfre
12156,12156,Carmel Mountain Rd & Gerana St,,32.97302958,-117.09302969,,,0,,1,F-S/B,,Carmel Mtn&Gerana,
12534,12534,Carmel Mountain Rd & Gerana St,,32.97333000,-117.09250433,,,0,,1,M-Street-N/B,,Carmel Mtn&Gerana,
13444,13444,Carmel Mountain Rd & Highland Ranch Rd,,32.98286012,-117.07645002,,,0,,1,F-S/B,,Carmel Mtn&Highland Ranch,
13450,13450,Carmel Mountain Rd & Highland Ranch Rd,,32.98335132,-117.07574372,,,0,,1,F-N/B,,Carmel Mtn&Highland Ranch,
10579,10579,Carmel Mountain Rd & Paseo Cardiel,,32.96073244,-117.11301136,,,0,,1,F-E/B,,Carmel Mtn&Paseo Cardiel,cmrpas
11339,11339,Carmel Mountain Rd & Paseo Cardiel,,32.96080348,-117.11385973,,,0,,1,F-S/B,,Carmel Mtn&Paseo Cardiel,cmrpas
12160,12160,Carmel Mountain Rd & Penasquitos Dr,,32.97733102,-117.09059920,,,0,,1,F-S/B,,Carmel Mtn&Pnsqts,carpen
12538,12538,Carmel Mountain Rd & Penasquitos Dr,,32.97721772,-117.09028507,,,0,,1,N-N/B,,Carmel Mtn&Pnsqts,carpen
13442,13442,Carmel Mountain Rd & Rancho Carmel Dr (N),,32.98813521,-117.07551473,,,0,,1,F-S/B,,Carmel Mtn&Rcho Carmel (N),
13452,13452,Carmel Mountain Rd & Rancho Carmel Dr (N),,32.98876693,-117.07475426,,,0,,1,F-N/B,,Carmel Mtn&Rcho Carmel (N),
13446,13446,Carmel Mountain Rd & Rancho Carmel Dr (S),,32.97905703,-117.08247637,,,0,,1,F-W/B,,Carmel Mtn&Rcho Carmel (S),
13448,13448,Carmel Mountain Rd & Rancho Carmel Dr (S),,32.97889049,-117.08149324,,,0,,1,F-E/B,,Carmel Mtn&Rcho Carmel (S),
10229,10229,Carmel Mountain Rd & Stoney Creek Rd,,32.96337085,-117.10312898,,,0,,1,M-Street-N/B,,Carmel Mtn&Stoney Creek,cmrsck
12133,12133,Carmel Mountain Rd & Stoney Creek Rd,,32.96355312,-117.10340136,,,0,,1,F-W/B,,Carmel Mtn&Stoney Creek,cmrsck
13445,13445,Carmel Mountain Rd & Stoney Peak Dr,,32.98027053,-117.07858119,,,0,,1,F-W/B,,Carmel Mtn&Stoney Peak,
13449,13449,Carmel Mountain Rd & Stoney Peak Dr,,32.98054838,-117.07772290,,,0,,1,F-E/B,,Carmel Mtn&Stoney Peak,
12142,12142,Carmel Mountain Rd & Via Rimini,,32.96642805,-117.09980687,,,0,,1,M-Street-S/B,,Carmel Mtn&Via Rimini,
12871,12871,Carmel Mountain Rd & Via Rimini,,32.96649501,-117.09926302,,,0,,1,F-N/B,,Carmel Mtn&Via Rimini,
12146,12146,Carmel Mountain Rd & Via San Marco,,32.96870130,-117.09696607,,,0,,1,M-Street-S/B,,Carmel Mtn&Via San Marco,
12526,12526,Carmel Mountain Rd & Via San Marco,,32.96849632,-117.09679780,,,0,,1,N-N/B,,Carmel Mtn&Via San Marco,
98059,98059,Carriso St & Brawley Av,,32.62031855,-116.18590120,,,0,,2,F-S/B,,Carriso&Brawley,
91105,91105,Catalina Bl & Cedarbrae Ln,,32.71096561,-117.24873606,,,0,,1,F-S/B,,Catalina&Cedarbrae,
11861,11861,Catalina Bl & Dupont St,,32.71555232,-117.24745177,,,0,,0,F-S/B,,Catalina&Dupont,
12294,12294,Catalina Bl & Dupont St,,32.71549576,-117.24730808,,,0,,0,N-N/B,,Catalina&Dupont,
12619,12619,Catalina Bl & Electron Dr,,32.71088474,-117.24854008,,,0,,0,F-N/B,,Catalina&EleCtron,
11856,11856,Catalina Bl & Electron Dr (Gate 2),,32.70947561,-117.24911256,,,0,,0,F-S/B,,Catalina&EleCtron (Gate 2),nradmg
13260,13260,Catalina Bl & Garden Ln,,32.71361588,-117.24797281,,,0,,0,N-S/B,,Catalina&Garden,
11864,11864,Catalina Bl & Lomaland Dr,,32.71882746,-117.24656870,,,0,,0,F-S/B,,Catalina&Lomaland,
12617,12617,Catalina Bl & Mills St (Gate 2),,32.70870064,-117.24909727,,,0,,0,N-N/B,,Catalina&Mills (Gate 2),nradmg
11853,11853,Catalina Bl & NRAD (Gate 3),,32.70577171,-117.24897305,,,0,,0,F-S/B,,Catalina&NRAD (Gate 3),spawar
12287,12287,Catalina Bl & NRAD (Gate 3),,32.70645218,-117.24891379,,,0,,0,N-N/B,,Catalina&NRAD (Gate 3),spawar
12289,12289,Catalina Bl & Rosecroft Ln,,32.71270539,-117.24806328,,,0,,0,N-N/B,,Catalina&Rosecroft,
11868,11868,Catalina Bl & Talbot St,,32.72251841,-117.24558946,,,0,,0,F-S/B,,Catalina&Talbot,
12302,12302,Catalina Bl & Talbot St,,32.72229133,-117.24546009,,,0,,0,N-N/B,,Catalina&Talbot,
12299,12299,Catalina Bl & Wilcox St,,32.71891138,-117.24638757,,,0,,0,N-N/B,,Catalina&Wilcox,
60327,60327,Cesar E Chavez Pkwy & National Av,,32.70111876,-117.14439074,,,0,,1,F-E/B,,Cesar E Chavez&Natl,natces
40063,40063,Chase Av & Estes St,,32.78030640,-116.96615641,,,0,,1,F-E/B,,Chase&Estes,chaest
41232,41232,Chase Av & Johnson Av,,32.78031855,-116.96973868,,,0,,1,F-E/B,,Chase&Johnson,chajoh
40067,40067,Chase Av & Magnolia Av,,32.78030716,-116.96270113,,,0,,0,N-E/B,,Chase&Magnolia,
12328,12328,Chatsworth Bl & Nimitz Bl,,32.73698221,-117.23070895,,,0,,1,N-N/B,,Chatsworth&Nimitz,
10776,10776,Chatsworth Bl & Poe St,,32.73695279,-117.23095253,,,0,,1,N-S/B,,Chatsworth&Poe,
10026,10026,Chatsworth Bl & Tennyson St,,32.73814733,-117.22970402,,,0,,1,N-N/B,,Chatsworth&Tennyson,
10779,10779,Chatsworth Bl & Tennyson St,,32.73842524,-117.22966483,,,0,,1,N-S/B,,Chatsworth&Tennyson,
98056,98056,Christmas Circle & Palm Canyon Rd,,33.25688680,-116.37576968,,,0,,1,N-S/B,,Christmas Cir&Palm Cyn,borreg
75090,75090,City College Station,,32.71628902,-117.15417292,,,0,ccoS,0,,,City College,ccoS
75091,75091,City College Station,,32.71623012,-117.15422206,,,0,ccoS,0,,,City College,ccoS
75086,75086,Civic Center Station,,32.71671000,-117.16247090,,,0,civS,0,,,Civic Cntr,civS
75087,75087,Civic Center Station,,32.71677298,-117.16242896,,,0,civS,0,,,Civic Cntr,civS
11588,11588,Clairemont Dr & 3502,,32.80433992,-117.19985128,,,0,,1,M-Street-S/B,,Clairemont&3502,
11580,11580,Clairemont Dr & 3660,,32.80747423,-117.20115115,,,0,,1,M-Street-S/B,,Clairemont&3660,
13028,13028,Clairemont Dr & 4976 (Clairemont Town Square),,32.83235826,-117.20414818,,,0,,1,M-Street-E/B,,Clairemont&4976 (Clairemont Town Square),
11944,11944,Clairemont Dr & Balboa Av,,32.81123430,-117.20113969,,,0,,1,F-S/B,,Clairemont&Balboa,clabal
12685,12685,Clairemont Dr & Balboa Av,,32.81251767,-117.20080854,,,0,,1,F-N/B,,Clairemont&Balboa,clabal
11950,11950,Clairemont Dr & Blackfoot Av,,32.80053940,-117.19618166,,,0,,1,F-S/B,,Clairemont&Blackfoot,
12698,12698,Clairemont Dr & Burgener Bl,,32.79459100,-117.19374547,,,0,,1,F-E/B,,Clairemont&Burgener,clabur
13173,13173,Clairemont Dr & Burgener Bl,,32.79441244,-117.19445296,,,0,,1,F-S/B,,Clairemont&Burgener,clabur
11951,11951,Clairemont Dr & Calle Neil,,32.79963625,-117.19531932,,,0,,1,M-Street-S/B,,Clairemont&Calle Neil,
12695,12695,Clairemont Dr & Calle Neil,,32.80001007,-117.19531683,,,0,,1,F-N/B,,Clairemont&Calle Neil,
11945,11945,Clairemont Dr & Chippewa Ct,,32.81337021,-117.20110092,,,0,,1,F-S/B,,Clairemont&Chippewa,
11933,11933,Clairemont Dr & Clairemont Mesa Bl,,32.82723241,-117.20626070,,,0,,1,F-S/B,,Clairemont&Cmnt Mesa,claclm
13192,13192,Clairemont Dr & Clairemont Mesa Bl,,32.82880423,-117.20594897,,,0,,1,M-Street-N/B,clacla,Clairemont&Cmnt Mesa,claclN
11948,11948,Clairemont Dr & Dakota Dr,,32.80257740,-117.19815623,,,0,,1,F-S/B,,Clairemont&Dakota,
12690,12690,Clairemont Dr & Dakota Dr,,32.80314777,-117.19832835,,,0,,1,F-N/B,,Clairemont&Dakota,
11581,11581,Clairemont Dr & Dalles Av,,32.81521699,-117.20113064,,,0,,1,M-Street-S/B,,Clairemont&Dalles,
12684,12684,Clairemont Dr & Dalles Av,,32.81558704,-117.20090354,,,0,,1,F-N/B,,Clairemont&Dalles,
10419,10419,Clairemont Dr & Denver St,,32.79026125,-117.20279724,,,0,,1,F-E/B,,Clairemont&Denver,
12681,12681,Clairemont Dr & Feather Av (N),,32.81983341,-117.20376831,,,0,,1,F-N/B,,Clairemont&Feather (N),
12356,12356,Clairemont Dr & Feather Av (S),,32.81747142,-117.20176042,,,0,,1,N-N/B,,Clairemont&Feather (S),
11939,11939,Clairemont Dr & Fox Av,,32.81728868,-117.20193422,,,0,,1,F-S/B,,Clairemont&Fox,
94094,94094,Clairemont Dr & Hartford Ct,,32.79106011,-117.19828279,,,0,,1,F-E/B,,Clairemont&Hartford,
99470,99470,Clairemont Dr & Hiawatha Wy,,32.82012375,-117.20425321,,,0,,1,N-S/B,,Clairemont&Hiawatha,
12676,12676,Clairemont Dr & Indian Way,,32.82218158,-117.20506978,,,0,,1,M-Street-N/B,,Clairemont&Indian Way,
11936,11936,Clairemont Dr & Indian Wy,,32.82173049,-117.20511371,,,0,,1,F-S/B,,Clairemont&Indian,
11958,11958,Clairemont Dr & Iroquois Av,,32.79702136,-117.19329966,,,0,,1,F-S/B,,Clairemont&Iroquois,
12367,12367,Clairemont Dr & Iroquois Av,,32.79728681,-117.19309097,,,0,,1,N-N/B,,Clairemont&Iroquois,
11932,11932,Clairemont Dr & Joplin Av,,32.82424047,-117.20610450,,,0,,1,F-S/B,,Clairemont&Joplin,
12672,12672,Clairemont Dr & Joplin Av,,32.82461030,-117.20590669,,,0,,1,M-Street-N/B,,Clairemont&Joplin,
12693,12693,Clairemont Dr & Knapp St,,32.80156795,-117.19682082,,,0,,1,F-N/B,,Clairemont&Knapp,
12674,12674,Clairemont Dr & Lakehurst Av,,32.83103832,-117.20565420,,,0,,1,F-E/B,,Clairemont&Lakehurst,
10051,10051,Clairemont Dr & Merrimac Av,,32.83307178,-117.20286671,,,0,,1,M-Street-E/B,,Clairemont&Merrimac,
11946,11946,Clairemont Dr & Rappahannock Av,,32.80547555,-117.20085943,,,0,,1,F-S/B,,Clairemont&Rappahannock,
12686,12686,Clairemont Dr & Rappahannock Av,,32.80549739,-117.20052119,,,0,,1,N-N/B,,Clairemont&Rappahannock,
11942,11942,Clairemont Dr & Ute Dr,,32.80901063,-117.20115473,,,0,,1,F-S/B,,Clairemont&Ute,
12358,12358,Clairemont Dr & Ute Dr,,32.80908177,-117.20083979,,,0,,1,N-N/B,,Clairemont&Ute,
77772,77772,Clairemont Drive Station,,32.78997970,-117.20618712,,,0,claS,0,,,Clairemontive Sta,claS
77773,77773,Clairemont Drive Station,,32.79006453,-117.20612915,,,0,claS,0,,,Clairemontive Sta,claS
11919,11919,Clairemont Mesa Bl & 3305,,32.82961287,-117.21471166,,,0,,1,M-Street-E/B,,Cmnt Mesa&3305,
12992,12992,Clairemont Mesa Bl & 3511,,32.82773471,-117.21095065,,,0,,1,M-Street-E/B,,Cmnt Mesa&3511,
10128,10128,Clairemont Mesa Bl & 8303,,32.83266088,-117.14614075,,,0,,1,M-Street-E/B,,Cmnt Mesa&8303,
60817,60817,Clairemont Mesa Bl & Antigua Bl,,32.83143323,-117.10887561,,,0,,1,N-W/B,,Cmnt Mesa&Antigua,
60832,60832,Clairemont Mesa Bl & Antigua Bl,,32.83120453,-117.10895803,,,0,,1,F-E/B,,Cmnt Mesa&Antigua,
11321,11321,Clairemont Mesa Bl & Chesapeake Dr,,32.83225229,-117.12298653,,,0,,1,F-W/B,,Cmnt Mesa&Chesapeake,
12673,12673,Clairemont Mesa Bl & Clairemont Dr,,32.82786220,-117.20656703,,,0,,1,F-W/B,,Cmnt Mesa&Clairemont,claclm
99385,99385,Clairemont Mesa Bl & Clairemont Dr,,32.83323415,-117.20070025,,,0,,1,N-W/B,,Cmnt Mesa&Clairemont,
99363,99363,Clairemont Mesa Bl & Complex Dr,,32.83128376,-117.13510363,,,0,kmtc,1,N-E/B,,Cmnt Mesa&Complex,kmtc
99375,99375,Clairemont Mesa Bl & Complex Dr,,32.83129286,-117.13421823,,,0,kmtc,1,F-E/B,,Cmnt Mesa&Complex,clacom
99377,99377,Clairemont Mesa Bl & Complex Dr,,32.83129158,-117.13362897,,,0,kmtc,1,M-Street-E/B,,Cmnt Mesa&Complex,clacom
99546,99546,Clairemont Mesa Bl & Complex St,,32.83159062,-117.13524019,,,0,,1,F-W/B,,Cmnt Mesa&Complex,kmtc1
10486,10486,Clairemont Mesa Bl & Convoy St,,32.83261300,-117.15233882,,,0,,1,F-E/B,,Cmnt Mesa&Convoy,clacne
11255,11255,Clairemont Mesa Bl & Convoy St,,32.83290176,-117.15381980,,,0,,1,F-W/B,,Cmnt Mesa&Convoy,clacnW
13384,13384,Clairemont Mesa Bl & Convoy St,,32.83257509,-117.15526517,,,0,,1,M-Street-E/B,,Cmnt Mesa&Convoy,clacnW
10436,10436,Clairemont Mesa Bl & Diane Av,,32.83435538,-117.18669365,,,0,,1,F-E/B,,Cmnt Mesa&Diane,
11200,11200,Clairemont Mesa Bl & Diane Av,,32.83463213,-117.18753004,,,0,,1,F-W/B,,Cmnt Mesa&Diane,
10447,10447,Clairemont Mesa Bl & Doliva Dr,,32.83422523,-117.17515437,,,0,,1,F-E/B,,Cmnt Mesa&Doliva,
10827,10827,Clairemont Mesa Bl & Doliva Dr,,32.83452149,-117.17486448,,,0,,1,N-W/B,,Cmnt Mesa&Doliva,
10426,10426,Clairemont Mesa Bl & Dubois Dr,,32.83436973,-117.19742433,,,0,,1,F-E/B,,Cmnt Mesa&Dubois,
11186,11186,Clairemont Mesa Bl & Dubois Dr,,32.83451878,-117.19805753,,,0,,1,F-W/B,,Cmnt Mesa&Dubois,
10432,10432,Clairemont Mesa Bl & Frink Av,,32.83438449,-117.19118021,,,0,,1,F-E/B,,Cmnt Mesa&Frink,
10815,10815,Clairemont Mesa Bl & Frink Av,,32.83462257,-117.19131623,,,0,,1,N-W/B,,Cmnt Mesa&Frink,
10428,10428,Clairemont Mesa Bl & Genesee Av,,32.83435318,-117.19420109,,,0,,1,F-E/B,clagen,Cmnt Mesa&Gnsee,clagnE
11189,11189,Clairemont Mesa Bl & Genesee Av,,32.83463841,-117.19535990,,,0,,1,F-W/B,clagen,Cmnt Mesa&Gnsee,clagnW
13103,13103,Clairemont Mesa Bl & Industrial Park,,32.83296753,-117.14630339,,,0,,1,F-W/B,,Cmnt Mesa&Industrial Park,
11269,11269,Clairemont Mesa Bl & Kearny Mesa Rd,,32.83298805,-117.14461071,,,0,,1,F-W/B,,Cmnt Mesa&Kearny Mesa,
11941,11941,Clairemont Mesa Bl & Lakehurst Av,,32.83044394,-117.20182906,,,0,,1,F-W/B,,Cmnt Mesa&Lakehurst,
10077,10077,Clairemont Mesa Bl & Limerick Av,,32.83427737,-117.17919188,,,0,,1,N-E/B,,Cmnt Mesa&Limerick,
11212,11212,Clairemont Mesa Bl & Limerick Av,,32.83455773,-117.17919159,,,0,,1,F-W/B,,Cmnt Mesa&Limerick,
10073,10073,Clairemont Mesa Bl & Longford St,,32.83432122,-117.18285491,,,0,,1,N-E/B,,Cmnt Mesa&Longford,
11208,11208,Clairemont Mesa Bl & Longford St,,32.83458398,-117.18300095,,,0,,1,F-W/B,,Cmnt Mesa&Longford,
12346,12346,Clairemont Mesa Bl & Luna Av,,32.83102939,-117.21563547,,,0,,1,N-N/B,,Cmnt Mesa&Luna,
10495,10495,Clairemont Mesa Bl & Mercury St,,32.83264508,-117.14831529,,,0,,2,F-E/B,,Cmnt Mesa&Mercury,
11260,11260,Clairemont Mesa Bl & Mercury St,,32.83295116,-117.14931136,,,0,,1,F-W/B,,Cmnt Mesa&Mercury,
60795,60795,Clairemont Mesa Bl & Mollendo Bl,,32.82800811,-117.09940816,,,0,,0,M-Street-W/B,,Cmnt Mesa&Mollendo,
60834,60834,Clairemont Mesa Bl & Mollendo Bl,,32.82753887,-117.09889905,,,0,,1,F-E/B,,Cmnt Mesa&Mollendo,
10407,10407,Clairemont Mesa Bl & Moraga Av,,32.82841685,-117.21300249,,,0,,1,F-E/B,,Cmnt Mesa&Moraga,
10800,10800,Clairemont Mesa Bl & Moraga Av,,32.82867555,-117.21295974,,,0,,1,N-W/B,,Cmnt Mesa&Moraga,
13294,13294,Clairemont Mesa Bl & Murphy Canyon Rd,,32.83280238,-117.12137398,,,0,,1,N-E/B,,Cmnt Mesa&Murphy Cyn,
60820,60820,Clairemont Mesa Bl & Murphy Canyon Rd,,32.83308426,-117.12154606,,,0,,1,F-W/B,,Cmnt Mesa&Murphy Cyn,
10159,10159,Clairemont Mesa Bl & Overland Av,,32.83126451,-117.13126196,,,0,,1,N-E/B,,Cmnt Mesa&Overland,claove
11295,11295,Clairemont Mesa Bl & Overland Av,,32.83159636,-117.13136294,,,0,,1,F-W/B,,Cmnt Mesa&Overland,
10413,10413,Clairemont Mesa Bl & Pocahontas Av,,32.82760523,-117.20851421,,,0,,1,F-E/B,,Cmnt Mesa&Pocahontas,
11171,11171,Clairemont Mesa Bl & Pocahontas Av,,32.82785350,-117.20910614,,,0,,1,F-W/B,,Cmnt Mesa&Pocahontas,
60818,60818,Clairemont Mesa Bl & Repecho Dr,,32.83256334,-117.11196312,,,0,,2,M-Street-W/B,,Cmnt Mesa&Repecho,
60831,60831,Clairemont Mesa Bl & Repecho Dr,,32.83213769,-117.11151620,,,0,,1,F-E/B,,Cmnt Mesa&Repecho,
11180,11180,Clairemont Mesa Bl & Rolfe Rd,,32.82824365,-117.20273306,,,0,,1,F-W/B,,Cmnt Mesa&Rolfe,
10180,10180,Clairemont Mesa Bl & Ruffin Rd,,32.83127549,-117.12701691,,,0,,1,N-E/B,,Cmnt Mesa&Ruffin,
10183,10183,Clairemont Mesa Bl & Ruffin Rd,,32.83132755,-117.12626541,,,0,,0,F-E/B,,Cmnt Mesa&Ruffin,
10936,10936,Clairemont Mesa Bl & Ruffin Rd,,32.83160222,-117.12629093,,,0,,1,N-W/B,,Cmnt Mesa&Ruffin,
13111,13111,Clairemont Mesa Bl & Ruffin Rd,,32.83160225,-117.12860885,,,0,,1,F-W/B,,Cmnt Mesa&Ruffin,claove
10477,10477,Clairemont Mesa Bl & Ruffner St,,32.83254428,-117.15871247,,,0,,1,F-E/B,,Cmnt Mesa&Ruffner,
11247,11247,Clairemont Mesa Bl & Ruffner St,,32.83286237,-117.15955894,,,0,,1,F-W/B,,Cmnt Mesa&Ruffner,
60796,60796,Clairemont Mesa Bl & Santo Rd,,32.82900038,-117.10219133,,,0,,1,N-W/B,,Cmnt Mesa&Santo,
60797,60797,Clairemont Mesa Bl & Santo Rd,,32.82994441,-117.10478854,,,0,,1,F-W/B,,Cmnt Mesa&Santo,clasnW
60833,60833,Clairemont Mesa Bl & Santo Rd,,32.82904944,-117.10304797,,,0,,1,F-E/B,,Cmnt Mesa&Santo,clasan
10091,10091,Clairemont Mesa Bl & Shawline St (Kaiser),,32.83281806,-117.16295729,,,0,,1,N-W/B,,Cmnt Mesa&Shawline (Kaiser),clasha
10466,10466,Clairemont Mesa Bl & Shawline St (Kaiser),,32.83247780,-117.16288213,,,0,,1,F-E/B,,Cmnt Mesa&Shawline (Kaiser),clasha
60819,60819,Clairemont Mesa Bl & Tierrasanta Research Park,,32.83380866,-117.11574007,,,0,,2,M-Street-W/B,,Cmnt Mesa&Trasnta Rsch Pk,
60830,60830,Clairemont Mesa Bl & Tierrasanta Research Park,,32.83345259,-117.11528925,,,0,,1,N-E/B,,Cmnt Mesa&Trasnta Rsch Pk,
41253,41253,Claydelle Av & E Main St,,32.79456448,-116.95871310,,,0,,1,N-N/B,,Claydelle&E Main,clamai
41281,41281,Claydelle Av & E Main St,,32.79449215,-116.95886546,,,0,,1,F-S/B,,Claydelle&E Main,clamai
11781,11781,College Av & Adelaide Av,,32.75747581,-117.06645758,,,0,,2,F-S/B,,Coll&Adelaide,
12937,12937,College Av & Adelaide Av,,32.75804089,-117.06620910,,,0,,1,F-N/B,,Coll&Adelaide,
12205,12205,College Av & Alvarado Rd,,32.77616076,-117.06801674,,,0,,1,F-S/B,,Coll&Alvarado,
12562,12562,College Av & Alvarado Rd,,32.77558868,-117.06766006,,,0,,0,N-N/B,,Coll&Alvarado,
12209,12209,College Av & Arosa St,,32.76500628,-117.06693400,,,0,,1,F-S/B,,Coll&Arosa,
12934,12934,College Av & Arosa St,,32.76554354,-117.06673729,,,0,,1,F-N/B,,Coll&Arosa,
12952,12952,College Av & Billman St,,32.74571257,-117.05847798,,,0,,1,N-N/B,,Coll&Billman,
12936,12936,College Av & Camino Rico,,32.79300258,-117.06691711,,,0,,1,F-N/B,,Coll&Cmo Rico,
11791,11791,College Av & College Grove Dr,,32.74466111,-117.05492986,,,0,,2,N-S/B,,Coll&Coll Grove,
12962,12962,College Av & College Grove Dr,,32.74466098,-117.05410704,,,0,,2,F-N/B,,Coll&Coll Grove,
99250,99250,College Av & College Grove Dr,,32.74399080,-117.05319355,,,0,,1,F-S/B,,Coll&Coll Grove,colcol
